"Sample ID","Wavelength (nm)","Absorbance","NPOC","Standardized Absorbance (L mg-1 cm-1)"
"UB10",633,0.299333333333333,394.54,0.000758689444247309
"UB10",634,0.298333333333333,394.54,0.000756154846994812
"UB10",635,0.296,394.54,0.000750240786738987
"UB10",636,0.294666666666667,394.54,0.000746861323735658
"UB10",637,0.294333333333333,394.54,0.000746016457984826
"UB10",638,0.294,394.54,0.000745171592233994
"UB10",639,0.294,394.54,0.000745171592233994
"UB10",640,0.293333333333333,394.54,0.00074348186073233
"UB10",641,0.293333333333333,394.54,0.00074348186073233
"UB10",642,0.294333333333333,394.54,0.000746016457984826
"UB10",643,0.294,394.54,0.000745171592233994
"UB10",644,0.294,394.54,0.000745171592233994
"UB10",645,0.294333333333333,394.54,0.000746016457984826
"UB10",646,0.293666666666667,394.54,0.000744326726483162
"UB10",647,0.293333333333333,394.54,0.00074348186073233
"UB10",648,0.292666666666667,394.54,0.000741792129230665
"UB10",649,0.293,394.54,0.000742636994981497
"UB10",650,0.293333333333333,394.54,0.00074348186073233
"UB10",651,0.292,394.54,0.000740102397729001
"UB10",652,0.291,394.54,0.000737567800476504
"UB10",653,0.290666666666667,394.54,0.000736722934725672
"UB10",654,0.290666666666667,394.54,0.000736722934725672
"UB10",655,0.291,394.54,0.000737567800476504
"UB10",656,0.291,394.54,0.000737567800476504
"UB10",657,0.292333333333333,394.54,0.000740947263479833
"UB10",658,0.293,394.54,0.000742636994981497
"UB10",659,0.293333333333333,394.54,0.00074348186073233
"UB10",660,0.290333333333333,394.54,0.00073587806897484
"UB10",661,0.286,394.54,0.000724894814214021
"UB10",662,0.285,394.54,0.000722360216961525
"UB10",663,0.284666666666667,394.54,0.000721515351210693
"UB10",664,0.286,394.54,0.000724894814214021
"UB10",665,0.286666666666667,394.54,0.000726584545715686
"UB10",666,0.286666666666667,394.54,0.000726584545715686
"UB10",667,0.287666666666667,394.54,0.000729119142968182
"UB10",668,0.287666666666667,394.54,0.000729119142968182
"UB10",669,0.287333333333333,394.54,0.00072827427721735
"UB10",670,0.286,394.54,0.000724894814214021
"UB10",671,0.284666666666667,394.54,0.000721515351210693
"UB10",672,0.286,394.54,0.000724894814214021
"UB10",673,0.285333333333333,394.54,0.000723205082712357
"UB10",674,0.284666666666667,394.54,0.000721515351210693
"UB10",675,0.284666666666667,394.54,0.000721515351210693
"UB10",676,0.285333333333333,394.54,0.000723205082712357
"UB10",677,0.286333333333333,394.54,0.000725739679964854
"UB10",678,0.285333333333333,394.54,0.000723205082712357
"UB10",679,0.285666666666667,394.54,0.000724049948463189
"UB10",680,0.285,394.54,0.000722360216961525
"UB10",681,0.283666666666667,394.54,0.000718980753958196
"UB10",682,0.282666666666667,394.54,0.000716446156705699
"UB10",683,0.281,394.54,0.000712221827951539
"UB10",684,0.28,394.54,0.000709687230699042
"UB10",685,0.279666666666667,394.54,0.00070884236494821
"UB10",686,0.279666666666667,394.54,0.00070884236494821
"UB10",687,0.280666666666667,394.54,0.000711376962200706
"UB10",688,0.280666666666667,394.54,0.000711376962200706
"UB10",689,0.28,394.54,0.000709687230699042
"UB10",690,0.279666666666667,394.54,0.00070884236494821
"UB10",691,0.279666666666667,394.54,0.00070884236494821
"UB10",692,0.279,394.54,0.000707152633446545
"UB10",693,0.278666666666667,394.54,0.000706307767695713
"UB10",694,0.278666666666667,394.54,0.000706307767695713
"UB10",695,0.279333333333333,394.54,0.000707997499197377
"UB10",696,0.279,394.54,0.000707152633446545
"UB10",697,0.280666666666667,394.54,0.000711376962200706
"UB10",698,0.282666666666667,394.54,0.000716446156705699
"UB10",699,0.279666666666667,394.54,0.00070884236494821
"UB10",700,0.275,394.54,0.000697014244436559
"UB10",701,0.271666666666667,394.54,0.000688565586928237
"UB10",702,0.272,394.54,0.000689410452679069
"UB10",703,0.273,394.54,0.000691945049931566
"UB10",704,0.273333333333333,394.54,0.000692789915682398
"UB10",705,0.273,394.54,0.000691945049931566
"UB10",706,0.273333333333333,394.54,0.000692789915682398
"UB10",707,0.273666666666667,394.54,0.00069363478143323
"UB10",708,0.274333333333333,394.54,0.000695324512934895
"UB10",709,0.274,394.54,0.000694479647184062
"UB10",710,0.273,394.54,0.000691945049931566
"UB10",711,0.273,394.54,0.000691945049931566
"UB10",712,0.273666666666667,394.54,0.00069363478143323
"UB10",713,0.272,394.54,0.000689410452679069
"UB10",714,0.273,394.54,0.000691945049931566
"UB10",715,0.272333333333333,394.54,0.000690255318429901
"UB10",716,0.271666666666667,394.54,0.000688565586928237
"UB10",717,0.27,394.54,0.000684341258174076
"UB10",718,0.269666666666667,394.54,0.000683496392423244
"UB10",719,0.269333333333333,394.54,0.000682651526672412
"UB10",720,0.27,394.54,0.000684341258174076
"UB10",721,0.270666666666667,394.54,0.00068603098967574
"UB10",722,0.271666666666667,394.54,0.000688565586928237
"UB10",723,0.271,394.54,0.000686875855426573
"UB10",724,0.271,394.54,0.000686875855426573
"UB10",725,0.271666666666667,394.54,0.000688565586928237
"UB10",726,0.270666666666667,394.54,0.00068603098967574
"UB10",727,0.273,394.54,0.000691945049931566
"UB10",728,0.272333333333333,394.54,0.000690255318429901
"UB10",729,0.272,394.54,0.000689410452679069
"UB10",730,0.272,394.54,0.000689410452679069
"UB10",731,0.271666666666667,394.54,0.000688565586928237
"UB10",732,0.272,394.54,0.000689410452679069
"UB10",733,0.270666666666667,394.54,0.00068603098967574
"UB10",734,0.269666666666667,394.54,0.000683496392423244
"UB10",735,0.268666666666667,394.54,0.000680961795170747
"UB10",736,0.268,394.54,0.000679272063669083
"UB10",737,0.269666666666667,394.54,0.000683496392423244
"UB10",738,0.269,394.54,0.00068180666092158
"UB10",739,0.271,394.54,0.000686875855426573
"UB10",740,0.268666666666667,394.54,0.000680961795170747
"UB10",741,0.267666666666667,394.54,0.000678427197918251
"UB10",742,0.267666666666667,394.54,0.000678427197918251
"UB10",743,0.268,394.54,0.000679272063669083
"UB10",744,0.269,394.54,0.00068180666092158
"UB10",745,0.269,394.54,0.00068180666092158
"UB10",746,0.267333333333333,394.54,0.000677582332167418
"UB10",747,0.267,394.54,0.000676737466416586
"UB10",748,0.268,394.54,0.000679272063669083
"UB10",749,0.268,394.54,0.000679272063669083
"UB10",750,0.266,394.54,0.00067420286916409
"UB10",751,0.267,394.54,0.000676737466416586
"UB10",752,0.266333333333333,394.54,0.000675047734914922
"UB10",753,0.266,394.54,0.00067420286916409
"UB10",754,0.266,394.54,0.00067420286916409
"UB10",755,0.264666666666667,394.54,0.000670823406160761
"UB10",756,0.263666666666667,394.54,0.000668288808908264
"UB10",757,0.263,394.54,0.0006665990774066
"UB10",758,0.264333333333333,394.54,0.000669978540409929
"UB10",759,0.263333333333333,394.54,0.000667443943157432
"UB10",760,0.263333333333333,394.54,0.000667443943157432
"UB10",761,0.262333333333333,394.54,0.000664909345904936
"UB10",762,0.262,394.54,0.000664064480154103
"UB10",763,0.265333333333333,394.54,0.000672513137662425
"UB10",764,0.266333333333333,394.54,0.000675047734914922
"UB10",765,0.258333333333333,394.54,0.000654770956894949
"UB10",766,0.254333333333333,394.54,0.000644632567884963
"UB10",767,0.254,394.54,0.000643787702134131
"UB10",768,0.257,394.54,0.000651391493891621
"UB10",769,0.256,394.54,0.000648856896639124
"UB10",770,0.256333333333333,394.54,0.000649701762389956
"UB10",771,0.256333333333333,394.54,0.000649701762389956
"UB10",772,0.255333333333333,394.54,0.00064716716513746
"UB10",773,0.255666666666667,394.54,0.000648012030888292
"UB10",774,0.256,394.54,0.000648856896639124
"UB10",775,0.256333333333333,394.54,0.000649701762389956
"UB10",776,0.255666666666667,394.54,0.000648012030888292
"UB10",777,0.256333333333333,394.54,0.000649701762389956
"UB10",778,0.255666666666667,394.54,0.000648012030888292
"UB10",779,0.255333333333333,394.54,0.00064716716513746
"UB10",780,0.255,394.54,0.000646322299386627
"UB10",781,0.254,394.54,0.000643787702134131
"UB10",782,0.254,394.54,0.000643787702134131
"UB10",783,0.253,394.54,0.000641253104881634
"UB10",784,0.253666666666667,394.54,0.000642942836383299
"UB10",785,0.252666666666667,394.54,0.000640408239130802
"UB10",786,0.253,394.54,0.000641253104881634
"UB10",787,0.252,394.54,0.000638718507629138
"UB10",788,0.252333333333333,394.54,0.00063956337337997
"UB10",789,0.252666666666667,394.54,0.000640408239130802
"UB10",790,0.251333333333333,394.54,0.000637028776127473
"UB10",791,0.251333333333333,394.54,0.000637028776127473
"UB10",792,0.250333333333333,394.54,0.000634494178874977
"UB10",793,0.250333333333333,394.54,0.000634494178874977
"UB10",794,0.249333333333333,394.54,0.00063195958162248
"UB10",795,0.25,394.54,0.000633649313124145
"UB10",796,0.25,394.54,0.000633649313124145
"UB10",797,0.249333333333333,394.54,0.00063195958162248
"UB10",798,0.248,394.54,0.000628580118619151
"UB10",799,0.246,394.54,0.000623510924114158
"UB10",800,0.247,394.54,0.000626045521366655
"UB4",220,0.582333333333333,232.68,0.00250272190705404
"UB4",221,0.463666666666667,232.68,0.0019927224800871
"UB4",222,0.448,232.68,0.00192539109506619
"UB4",223,0.480666666666667,232.68,0.00206578419574809
"UB4",224,0.495333333333333,232.68,0.00212881783278895
"UB4",225,0.442666666666667,232.68,0.00190246977250587
"UB4",226,0.418666666666667,232.68,0.00179932382098447
"UB4",227,0.406666666666667,232.68,0.00174775084522377
"UB4",228,0.398,232.68,0.00171050369606326
"UB4",229,0.394666666666667,232.68,0.00169617786946307
"UB4",230,0.392333333333333,232.68,0.00168614979084293
"UB4",231,0.387,232.68,0.00166322846828262
"UB4",232,0.387333333333333,232.68,0.00166466105094264
"UB4",233,0.378666666666667,232.68,0.00162741390178213
"UB4",234,0.372666666666667,232.68,0.00160162741390178
"UB4",235,0.363333333333333,232.68,0.00156151509942124
"UB4",236,0.358333333333333,232.68,0.00154002635952094
"UB4",237,0.354666666666667,232.68,0.00152426795026073
"UB4",238,0.349,232.68,0.0014999140450404
"UB4",239,0.342666666666667,232.68,0.00147269497450003
"UB4",240,0.336,232.68,0.00144404332129964
"UB4",241,0.328,232.68,0.00140966133745917
"UB4",242,0.325,232.68,0.001396768093519
"UB4",243,0.323333333333333,232.68,0.0013896051802189
"UB4",244,0.321333333333333,232.68,0.00138100968425878
"UB4",245,0.318333333333333,232.68,0.00136811644031861
"UB4",246,0.313666666666667,232.68,0.00134806028307833
"UB4",247,0.309666666666667,232.68,0.0013308692911581
"UB4",248,0.309333333333333,232.68,0.00132943670849808
"UB4",249,0.309,232.68,0.00132800412583806
"UB4",250,0.307,232.68,0.00131940862987794
"UB4",251,0.304,232.68,0.00130651538593777
"UB4",252,0.302333333333333,232.68,0.00129935247263767
"UB4",253,0.301,232.68,0.00129362214199759
"UB4",254,0.299,232.68,0.00128502664603748
"UB4",255,0.296666666666667,232.68,0.00127499856741734
"UB4",256,0.294,232.68,0.00126353790613718
"UB4",257,0.290666666666667,232.68,0.00124921207953699
"UB4",258,0.286333333333333,232.68,0.00123058850495674
"UB4",259,0.284333333333333,232.68,0.00122199300899662
"UB4",260,0.282666666666667,232.68,0.00121483009569652
"UB4",261,0.282333333333333,232.68,0.0012133975130365
"UB4",262,0.280666666666667,232.68,0.0012062345997364
"UB4",263,0.279,232.68,0.00119907168643631
"UB4",264,0.276666666666667,232.68,0.00118904360781617
"UB4",265,0.273666666666667,232.68,0.001176150363876
"UB4",266,0.270666666666667,232.68,0.00116325711993582
"UB4",267,0.267333333333333,232.68,0.00114893129333563
"UB4",268,0.264,232.68,0.00113460546673543
"UB4",269,0.262,232.68,0.00112600997077531
"UB4",270,0.258666666666667,232.68,0.00111168414417512
"UB4",271,0.255,232.68,0.0010959257349149
"UB4",272,0.251,232.68,0.00107873474299467
"UB4",273,0.248333333333333,232.68,0.00106727408171451
"UB4",274,0.246,232.68,0.00105724600309438
"UB4",275,0.242,232.68,0.00104005501117414
"UB4",276,0.241,232.68,0.00103575726319409
"UB4",277,0.238333333333333,232.68,0.00102429660191393
"UB4",278,0.234,232.68,0.00100567302733368
"UB4",279,0.231333333333333,232.68,0.000994212366053521
"UB4",280,0.228,232.68,0.000979886539453326
"UB4",281,0.224,232.68,0.000962695547533092
"UB4",282,0.221,232.68,0.000949802303592917
"UB4",283,0.218666666666667,232.68,0.000939774224972781
"UB4",284,0.216666666666667,232.68,0.000931178729012664
"UB4",285,0.213,232.68,0.00091542031975245
"UB4",286,0.210666666666667,232.68,0.000905392241132313
"UB4",287,0.208,232.68,0.000893931579852158
"UB4",288,0.204,232.68,0.000876740587931924
"UB4",289,0.201,232.68,0.000863847343991748
"UB4",290,0.197666666666667,232.68,0.000849521517391553
"UB4",291,0.196,232.68,0.000842358604091456
"UB4",292,0.193,232.68,0.000829465360151281
"UB4",293,0.191,232.68,0.000820869864191164
"UB4",294,0.187666666666667,232.68,0.000806544037590969
"UB4",295,0.185,232.68,0.000795083376310813
"UB4",296,0.184333333333333,232.68,0.000792218210990774
"UB4",297,0.182666666666667,232.68,0.000785055297690677
"UB4",298,0.180666666666667,232.68,0.00077645980173056
"UB4",299,0.177666666666667,232.68,0.000763566557790384
"UB4",300,0.176333333333333,232.68,0.000757836227150307
"UB4",301,0.174666666666667,232.68,0.000750673313850209
"UB4",302,0.172666666666667,232.68,0.000742077817890092
"UB4",303,0.170666666666667,232.68,0.000733482321929975
"UB4",304,0.168666666666667,232.68,0.000724886825969858
"UB4",305,0.167,232.68,0.000717723912669761
"UB4",306,0.166333333333333,232.68,0.000714858747349722
"UB4",307,0.164333333333333,232.68,0.000706263251389605
"UB4",308,0.161333333333333,232.68,0.00069337000744943
"UB4",309,0.16,232.68,0.000687639676809352
"UB4",310,0.158333333333333,232.68,0.000680476763509254
"UB4",311,0.156666666666667,232.68,0.000673313850209157
"UB4",312,0.155,232.68,0.00066615093690906
"UB4",313,0.152333333333333,232.68,0.000654690275628904
"UB4",314,0.151,232.68,0.000648959944988826
"UB4",315,0.149333333333333,232.68,0.000641797031688729
"UB4",316,0.148,232.68,0.00063606670104865
"UB4",317,0.145666666666667,232.68,0.000626038622428514
"UB4",318,0.145,232.68,0.000623173457108475
"UB4",319,0.144,232.68,0.000618875709128417
"UB4",320,0.142666666666667,232.68,0.000613145378488339
"UB4",321,0.141,232.68,0.000605982465188241
"UB4",322,0.138,232.68,0.000593089221248066
"UB4",323,0.137333333333333,232.68,0.000590224055928027
"UB4",324,0.135,232.68,0.000580195977307891
"UB4",325,0.133333333333333,232.68,0.000573033064007793
"UB4",326,0.131,232.68,0.000563004985387657
"UB4",327,0.13,232.68,0.000558707237407598
"UB4",328,0.13,232.68,0.000558707237407598
"UB4",329,0.128333333333333,232.68,0.000551544324107501
"UB4",330,0.126333333333333,232.68,0.000542948828147384
"UB4",331,0.124666666666667,232.68,0.000535785914847287
"UB4",332,0.123666666666667,232.68,0.000531488166867228
"UB4",333,0.121666666666667,232.68,0.000522892670907111
"UB4",334,0.120666666666667,232.68,0.000518594922927053
"UB4",335,0.118333333333333,232.68,0.000508566844306916
"UB4",336,0.116666666666667,232.68,0.000501403931006819
"UB4",337,0.115666666666667,232.68,0.000497106183026761
"UB4",338,0.113666666666667,232.68,0.000488510687066644
"UB4",339,0.114333333333333,232.68,0.000491375852386683
"UB4",340,0.111666666666667,232.68,0.000479915191106527
"UB4",341,0.110666666666667,232.68,0.000475617443126468
"UB4",342,0.108,232.68,0.000464156781846313
"UB4",343,0.105666666666667,232.68,0.000454128703226176
"UB4",344,0.105,232.68,0.000451263537906137
"UB4",345,0.103666666666667,232.68,0.000445533207266059
"UB4",346,0.103666666666667,232.68,0.000445533207266059
"UB4",347,0.103,232.68,0.00044266804194602
"UB4",348,0.1,232.68,0.000429774798005845
"UB4",349,0.098,232.68,0.000421179302045728
"UB4",350,0.0973333333333333,232.68,0.000418314136725689
"UB4",351,0.0956666666666667,232.68,0.000411151223425592
"UB4",352,0.0933333333333333,232.68,0.000401123144805455
"UB4",353,0.0946666666666667,232.68,0.000406853475445533
"UB4",354,0.0933333333333333,232.68,0.000401123144805455
"UB4",355,0.0913333333333333,232.68,0.000392527648845338
"UB4",356,0.0913333333333333,232.68,0.000392527648845338
"UB4",357,0.0906666666666667,232.68,0.000389662483525299
"UB4",358,0.088,232.68,0.000378201822245143
"UB4",359,0.088,232.68,0.000378201822245143
"UB4",360,0.0856666666666667,232.68,0.000368173743625007
"UB4",361,0.084,232.68,0.00036101083032491
"UB4",362,0.083,232.68,0.000356713082344851
"UB4",363,0.082,232.68,0.000352415334364793
"UB4",364,0.0833333333333333,232.68,0.000358145665004871
"UB4",365,0.083,232.68,0.000356713082344851
"UB4",366,0.0806666666666667,232.68,0.000346685003724715
"UB4",367,0.08,232.68,0.000343819838404676
"UB4",368,0.0803333333333333,232.68,0.000345252421064695
"UB4",369,0.0773333333333333,232.68,0.00033235917712452
"UB4",370,0.077,232.68,0.000330926594464501
"UB4",371,0.075,232.68,0.000322331098504384
"UB4",372,0.075,232.68,0.000322331098504384
"UB4",373,0.074,232.68,0.000318033350524325
"UB4",374,0.0716666666666667,232.68,0.000308005271904189
"UB4",375,0.072,232.68,0.000309437854564208
"UB4",376,0.0733333333333333,232.68,0.000315168185204286
"UB4",377,0.071,232.68,0.00030514010658415
"UB4",378,0.069,232.68,0.000296544610624033
"UB4",379,0.069,232.68,0.000296544610624033
"UB4",380,0.0696666666666667,232.68,0.000299409775944072
"UB4",381,0.0686666666666667,232.68,0.000295112027964014
"UB4",382,0.067,232.68,0.000287949114663916
"UB4",383,0.066,232.68,0.000283651366683858
"UB4",384,0.0653333333333333,232.68,0.000280786201363819
"UB4",385,0.066,232.68,0.000283651366683858
"UB4",386,0.0633333333333333,232.68,0.000272190705403702
"UB4",387,0.0633333333333333,232.68,0.000272190705403702
"UB4",388,0.0626666666666667,232.68,0.000269325540083663
"UB4",389,0.0616666666666667,232.68,0.000265027792103604
"UB4",390,0.0606666666666667,232.68,0.000260730044123546
"UB4",391,0.0593333333333333,232.68,0.000254999713483468
"UB4",392,0.0583333333333333,232.68,0.00025070196550341
"UB4",393,0.0586666666666667,232.68,0.000252134548163429
"UB4",394,0.0583333333333333,232.68,0.00025070196550341
"UB4",395,0.0583333333333333,232.68,0.00025070196550341
"UB4",396,0.0573333333333333,232.68,0.000246404217523351
"UB4",397,0.0576666666666667,232.68,0.000247836800183371
"UB4",398,0.0563333333333333,232.68,0.000242106469543293
"UB4",399,0.0553333333333333,232.68,0.000237808721563234
"UB4",400,0.0553333333333333,232.68,0.000237808721563234
"UB4",401,0.055,232.68,0.000236376138903215
"UB4",402,0.054,232.68,0.000232078390923156
"UB4",403,0.0543333333333333,232.68,0.000233510973583176
"UB4",404,0.0536666666666667,232.68,0.000230645808263137
"UB4",405,0.0526666666666667,232.68,0.000226348060283078
"UB4",406,0.052,232.68,0.000223482894963039
"UB4",407,0.0516666666666667,232.68,0.00022205031230302
"UB4",408,0.0513333333333333,232.68,0.000220617729643
"UB4",409,0.05,232.68,0.000214887399002922
"UB4",410,0.0496666666666667,232.68,0.000213454816342903
"UB4",411,0.0496666666666667,232.68,0.000213454816342903
"UB4",412,0.049,232.68,0.000210589651022864
"UB4",413,0.0483333333333333,232.68,0.000207724485702825
"UB4",414,0.0486666666666667,232.68,0.000209157068362845
"UB4",415,0.048,232.68,0.000206291903042806
"UB4",416,0.0483333333333333,232.68,0.000207724485702825
"UB4",417,0.0473333333333333,232.68,0.000203426737722767
"UB4",418,0.046,232.68,0.000197696407082689
"UB4",419,0.046,232.68,0.000197696407082689
"UB4",420,0.0456666666666667,232.68,0.000196263824422669
"UB4",421,0.0443333333333333,232.68,0.000190533493782591
"UB4",422,0.0446666666666667,232.68,0.000191966076442611
"UB4",423,0.0443333333333333,232.68,0.000190533493782591
"UB4",424,0.0436666666666667,232.68,0.000187668328462552
"UB4",425,0.044,232.68,0.000189100911122572
"UB4",426,0.044,232.68,0.000189100911122572
"UB4",427,0.043,232.68,0.000184803163142513
"UB4",428,0.0423333333333333,232.68,0.000181937997822474
"UB4",429,0.0423333333333333,232.68,0.000181937997822474
"UB4",430,0.043,232.68,0.000184803163142513
"UB4",431,0.0426666666666667,232.68,0.000183370580482494
"UB4",432,0.0423333333333333,232.68,0.000181937997822474
"UB4",433,0.042,232.68,0.000180505415162455
"UB4",434,0.043,232.68,0.000184803163142513
"UB4",435,0.0416666666666667,232.68,0.000179072832502435
"UB4",436,0.041,232.68,0.000176207667182396
"UB4",437,0.0413333333333333,232.68,0.000177640249842416
"UB4",438,0.0413333333333333,232.68,0.000177640249842416
"UB4",439,0.0406666666666667,232.68,0.000174775084522377
"UB4",440,0.0403333333333333,232.68,0.000173342501862357
"UB4",441,0.0393333333333333,232.68,0.000169044753882299
"UB4",442,0.0396666666666667,232.68,0.000170477336542318
"UB4",443,0.0393333333333333,232.68,0.000169044753882299
"UB4",444,0.039,232.68,0.00016761217122228
"UB4",445,0.0386666666666667,232.68,0.00016617958856226
"UB4",446,0.038,232.68,0.000163314423242221
"UB4",447,0.0386666666666667,232.68,0.00016617958856226
"UB4",448,0.0383333333333333,232.68,0.000164747005902241
"UB4",449,0.0376666666666667,232.68,0.000161881840582202
"UB4",450,0.037,232.68,0.000159016675262163
"UB4",451,0.0373333333333333,232.68,0.000160449257922182
"UB4",452,0.0376666666666667,232.68,0.000161881840582202
"UB4",453,0.0376666666666667,232.68,0.000161881840582202
"UB4",454,0.0376666666666667,232.68,0.000161881840582202
"UB4",455,0.0376666666666667,232.68,0.000161881840582202
"UB4",456,0.0376666666666667,232.68,0.000161881840582202
"UB4",457,0.037,232.68,0.000159016675262163
"UB4",458,0.037,232.68,0.000159016675262163
"UB4",459,0.0363333333333333,232.68,0.000156151509942124
"UB4",460,0.0363333333333333,232.68,0.000156151509942124
"UB4",461,0.0363333333333333,232.68,0.000156151509942124
"UB4",462,0.0366666666666667,232.68,0.000157584092602143
"UB4",463,0.0363333333333333,232.68,0.000156151509942124
"UB4",464,0.036,232.68,0.000154718927282104
"UB4",465,0.0356666666666667,232.68,0.000153286344622085
"UB4",466,0.0353333333333333,232.68,0.000151853761962065
"UB4",467,0.036,232.68,0.000154718927282104
"UB4",468,0.0366666666666667,232.68,0.000157584092602143
"UB4",469,0.0366666666666667,232.68,0.000157584092602143
"UB4",470,0.036,232.68,0.000154718927282104
"UB4",471,0.036,232.68,0.000154718927282104
"UB4",472,0.0356666666666667,232.68,0.000153286344622085
"UB4",473,0.0356666666666667,232.68,0.000153286344622085
"UB4",474,0.0356666666666667,232.68,0.000153286344622085
"UB4",475,0.036,232.68,0.000154718927282104
"UB4",476,0.0346666666666667,232.68,0.000148988596642026
"UB4",477,0.0343333333333333,232.68,0.000147556013982007
"UB4",478,0.035,232.68,0.000150421179302046
"UB4",479,0.0346666666666667,232.68,0.000148988596642026
"UB4",480,0.0343333333333333,232.68,0.000147556013982007
"UB4",481,0.0346666666666667,232.68,0.000148988596642026
"UB4",482,0.0333333333333333,232.68,0.000143258266001948
"UB4",483,0.0326666666666667,232.68,0.000140393100681909
"UB4",484,0.0323333333333333,232.68,0.00013896051802189
"UB4",485,0.0316666666666667,232.68,0.000136095352701851
"UB4",486,0.032,232.68,0.00013752793536187
"UB4",487,0.032,232.68,0.00013752793536187
"UB4",488,0.0323333333333333,232.68,0.00013896051802189
"UB4",489,0.0323333333333333,232.68,0.00013896051802189
"UB4",490,0.0316666666666667,232.68,0.000136095352701851
"UB4",491,0.0326666666666667,232.68,0.000140393100681909
"UB4",492,0.033,232.68,0.000141825683341929
"UB4",493,0.0326666666666667,232.68,0.000140393100681909
"UB4",494,0.0326666666666667,232.68,0.000140393100681909
"UB4",495,0.033,232.68,0.000141825683341929
"UB4",496,0.0326666666666667,232.68,0.000140393100681909
"UB4",497,0.0326666666666667,232.68,0.000140393100681909
"UB4",498,0.033,232.68,0.000141825683341929
"UB4",499,0.033,232.68,0.000141825683341929
"UB4",500,0.0326666666666667,232.68,0.000140393100681909
"UB4",501,0.0326666666666667,232.68,0.000140393100681909
"UB4",502,0.0323333333333333,232.68,0.00013896051802189
"UB4",503,0.033,232.68,0.000141825683341929
"UB4",504,0.0323333333333333,232.68,0.00013896051802189
"UB4",505,0.0326666666666667,232.68,0.000140393100681909
"UB4",506,0.0323333333333333,232.68,0.00013896051802189
"UB4",507,0.032,232.68,0.00013752793536187
"UB4",508,0.032,232.68,0.00013752793536187
"UB4",509,0.032,232.68,0.00013752793536187
"UB4",510,0.032,232.68,0.00013752793536187
"UB4",511,0.032,232.68,0.00013752793536187
"UB4",512,0.0316666666666667,232.68,0.000136095352701851
"UB4",513,0.0313333333333333,232.68,0.000134662770041831
"UB4",514,0.032,232.68,0.00013752793536187
"UB4",515,0.0316666666666667,232.68,0.000136095352701851
"UB4",516,0.0316666666666667,232.68,0.000136095352701851
"UB4",517,0.0303333333333333,232.68,0.000130365022061773
"UB4",518,0.031,232.68,0.000133230187381812
"UB4",519,0.0313333333333333,232.68,0.000134662770041831
"UB4",520,0.0303333333333333,232.68,0.000130365022061773
"UB4",521,0.0306666666666667,232.68,0.000131797604721792
"UB4",522,0.0313333333333333,232.68,0.000134662770041831
"UB4",523,0.0306666666666667,232.68,0.000131797604721792
"UB4",524,0.0306666666666667,232.68,0.000131797604721792
"UB4",525,0.0306666666666667,232.68,0.000131797604721792
"UB4",526,0.03,232.68,0.000128932439401753
"UB4",527,0.0293333333333333,232.68,0.000126067274081715
"UB4",528,0.0293333333333333,232.68,0.000126067274081715
"UB4",529,0.0293333333333333,232.68,0.000126067274081715
"UB4",530,0.0293333333333333,232.68,0.000126067274081715
"UB4",531,0.0296666666666667,232.68,0.000127499856741734
"UB4",532,0.0293333333333333,232.68,0.000126067274081715
"UB4",533,0.0293333333333333,232.68,0.000126067274081715
"UB4",534,0.0296666666666667,232.68,0.000127499856741734
"UB4",535,0.0296666666666667,232.68,0.000127499856741734
"UB4",536,0.0296666666666667,232.68,0.000127499856741734
"UB4",537,0.0296666666666667,232.68,0.000127499856741734
"UB4",538,0.029,232.68,0.000124634691421695
"UB4",539,0.0293333333333333,232.68,0.000126067274081715
"UB4",540,0.0293333333333333,232.68,0.000126067274081715
"UB4",541,0.029,232.68,0.000124634691421695
"UB4",542,0.0293333333333333,232.68,0.000126067274081715
"UB4",543,0.0293333333333333,232.68,0.000126067274081715
"UB4",544,0.0293333333333333,232.68,0.000126067274081715
"UB4",545,0.029,232.68,0.000124634691421695
"UB4",546,0.0283333333333333,232.68,0.000121769526101656
"UB4",547,0.029,232.68,0.000124634691421695
"UB4",548,0.0293333333333333,232.68,0.000126067274081715
"UB4",549,0.03,232.68,0.000128932439401753
"UB4",550,0.0303333333333333,232.68,0.000130365022061773
"UB4",551,0.0303333333333333,232.68,0.000130365022061773
"UB4",552,0.0293333333333333,232.68,0.000126067274081715
"UB4",553,0.0293333333333333,232.68,0.000126067274081715
"UB4",554,0.0296666666666667,232.68,0.000127499856741734
"UB4",555,0.03,232.68,0.000128932439401753
"UB4",556,0.0296666666666667,232.68,0.000127499856741734
"UB4",557,0.03,232.68,0.000128932439401753
"UB4",558,0.0293333333333333,232.68,0.000126067274081715
"UB4",559,0.03,232.68,0.000128932439401753
"UB4",560,0.0293333333333333,232.68,0.000126067274081715
"UB4",561,0.0293333333333333,232.68,0.000126067274081715
"UB4",562,0.0296666666666667,232.68,0.000127499856741734
"UB4",563,0.029,232.68,0.000124634691421695
"UB4",564,0.029,232.68,0.000124634691421695
"UB4",565,0.0286666666666667,232.68,0.000123202108761676
"UB4",566,0.0286666666666667,232.68,0.000123202108761676
"UB4",567,0.0286666666666667,232.68,0.000123202108761676
"UB4",568,0.0286666666666667,232.68,0.000123202108761676
"UB4",569,0.0283333333333333,232.68,0.000121769526101656
"UB4",570,0.0286666666666667,232.68,0.000123202108761676
